ImageId,WKT_Pix
764396_mask,"LINESTRING (906.0 1014.0, 919.0 1023.0)"
943322_mask,"LINESTRING (546.0 0.0, 324.0 236.0, 308.7 258.7)"
943322_mask,"LINESTRING (515.0 256.0, 494.0 257.0, 466.0 248.0, 405.0 259.0, 308.7 258.7)"
943322_mask,"LINESTRING (308.7 258.7, 298.0 264.0)"
943322_mask,"LINESTRING (545.0 277.0, 558.0 289.0, 614.0 314.0, 636.0 335.0, 675.0 352.0, 699.0 393.0, 699.0 422.0, 714.0 444.0, 715.0 495.0, 784.0 539.0, 884.0 636.0, 928.0 631.0, 961.0 611.0, 983.0 563.0)"
943322_mask,"LINESTRING (983.0 563.0, 981.0 554.0, 1003.0 480.0, 1018.0 476.0, 1019.0 501.0, 991.0 558.0, 983.0 563.0)"
686810_mask,"LINESTRING (708.0 2.0, 712.0 24.0, 725.0 44.0, 763.0 74.0, 769.0 101.0, 747.0 161.0, 710.0 199.0, 651.0 237.0)"
686810_mask,"LINESTRING (531.0 258.0, 506.0 372.0, 504.0 432.0, 493.0 501.0, 505.0 542.0, 555.0 634.0, 585.2 763.0)"
686810_mask,"LINESTRING (0.0 716.0, 4.0 739.0, 52.3 819.7)"
686810_mask,"LINESTRING (585.2 763.0, 790.0 817.0, 1020.0 827.0)"
686810_mask,"LINESTRING (585.2 763.0, 562.8 864.0)"
686810_mask,"LINESTRING (52.3 819.7, 20.0 833.0, 0.0 830.0)"
686810_mask,"LINESTRING (52.3 819.7, 91.0 831.0, 260.0 846.0, 291.0 855.0)"
686810_mask,"LINESTRING (291.0 855.0, 314.0 851.0, 562.8 864.0)"
686810_mask,"LINESTRING (291.0 855.0, 268.0 973.0, 267.0 1018.0, 261.0 1023.0)"
686810_mask,"LINESTRING (562.8 864.0, 556.0 954.0, 541.0 1021.0)"
935147_mask,"LINESTRING (799.0 0.0, 790.0 5.0, 675.0 228.0, 678.0 249.0, 723.0 283.0, 739.8 287.0)"
935147_mask,"LINESTRING (900.0 0.0, 889.0 9.0, 835.0 139.0, 834.3 157.7)"
935147_mask,"LINESTRING (179.0 1.0, 173.0 6.0, 125.7 155.3)"
935147_mask,"LINESTRING (339.0 4.0, 389.3 48.3)"
935147_mask,"LINESTRING (420.0 20.0, 389.3 48.3)"
935147_mask,"LINESTRING (1023.0 36.0, 1017.0 47.0, 916.0 102.0, 851.0 155.0, 834.3 157.7)"
935147_mask,"LINESTRING (389.3 48.3, 282.0 179.0)"
935147_mask,"LINESTRING (0.0 56.0, 6.0 72.0, 125.7 155.3)"
935147_mask,"LINESTRING (492.0 86.0, 358.0 239.0, 347.0 244.2)"
935147_mask,"LINESTRING (125.7 155.3, 220.0 220.0, 299.0 302.2)"
935147_mask,"LINESTRING (834.3 157.7, 765.0 235.0, 739.8 287.0)"
935147_mask,"LINESTRING (278.0 179.0, 282.0 179.0)"
935147_mask,"LINESTRING (282.0 179.0, 347.0 244.2)"
935147_mask,"LINESTRING (347.0 244.2, 342.0 257.0, 299.0 302.2)"
935147_mask,"LINESTRING (739.8 287.0, 774.0 390.0, 738.0 470.0, 692.7 542.3)"
935147_mask,"LINESTRING (299.0 302.2, 321.0 358.0, 374.0 618.0, 398.0 669.0, 441.0 714.0, 455.7 719.3)"
935147_mask,"LINESTRING (692.7 542.3, 671.0 547.0, 455.7 719.3)"
935147_mask,"LINESTRING (692.7 542.3, 698.0 549.2)"
935147_mask,"LINESTRING (698.0 549.2, 1019.0 552.0)"
935147_mask,"LINESTRING (698.0 549.2, 704.0 570.0, 771.0 629.0, 798.3 665.7)"
935147_mask,"LINESTRING (798.3 665.7, 1015.0 665.0)"
935147_mask,"LINESTRING (798.3 665.7, 797.0 680.0, 837.0 787.0, 917.0 943.0, 930.0 979.0, 934.0 1018.0, 940.0 1023.0)"
935147_mask,"LINESTRING (455.7 719.3, 470.0 762.8)"
935147_mask,"LINESTRING (470.0 762.8, 317.0 826.0, 252.0 861.0, 189.8 931.0)"
935147_mask,"LINESTRING (470.0 762.8, 524.0 879.0, 610.0 1016.0, 624.0 1023.0)"
935147_mask,"LINESTRING (189.8 931.0, 127.0 992.0, 121.0 1007.0, 124.0 1022.0)"
935147_mask,"LINESTRING (189.8 931.0, 189.0 965.0, 197.0 982.0, 217.0 1001.0, 220.0 1021.0)"
935147_mask,"LINESTRING (1023.0 998.0, 997.0 1019.0, 980.0 1023.0)"
953495_mask,"LINESTRING (322.0 0.0, 312.0 10.0, 299.0 227.0, 299.7 410.3)"
953495_mask,"LINESTRING (874.0 0.0, 970.0 10.0)"
953495_mask,"LINESTRING (607.0 5.0, 593.0 161.0, 595.0 267.8)"
953495_mask,"LINESTRING (595.0 267.8, 512.0 269.0)"
953495_mask,"LINESTRING (595.0 267.8, 755.0 271.0, 749.8 433.0)"
953495_mask,"LINESTRING (0.0 272.0, 7.0 286.0, 169.0 394.0, 200.0 406.0, 299.7 410.3)"
953495_mask,"LINESTRING (299.7 410.3, 288.0 668.0, 267.0 706.0, 164.8 838.0)"
953495_mask,"LINESTRING (749.8 433.0, 519.0 441.0)"
953495_mask,"LINESTRING (749.8 433.0, 761.0 439.0, 843.0 440.0, 1015.0 487.0, 1022.0 496.0)"
953495_mask,"LINESTRING (0.0 717.0, 15.0 741.0, 147.0 833.0, 164.8 838.0)"
953495_mask,"LINESTRING (0.0 750.0, 6.0 762.0, 136.0 852.0, 139.8 861.0)"
953495_mask,"LINESTRING (164.8 838.0, 181.0 857.0, 404.0 1002.0, 431.0 1015.0, 507.0 1023.0)"
953495_mask,"LINESTRING (139.8 861.0, 151.0 863.0, 348.0 993.0, 354.3 1002.7)"
953495_mask,"LINESTRING (139.8 861.0, 31.0 1015.0, 16.0 1022.0)"
953495_mask,"LINESTRING (1023.0 955.0, 1018.0 974.0, 990.0 1018.0, 982.0 1022.0)"
953495_mask,"LINESTRING (354.3 1002.7, 343.0 1021.0)"
953495_mask,"LINESTRING (354.3 1002.7, 411.0 1023.0)"
959424_mask,"LINESTRING (509.0 0.0, 493.0 8.0, 482.0 26.0, 431.0 156.0, 426.7 182.7)"
959424_mask,"LINESTRING (2.0 2.0, 416.3 185.3)"
959424_mask,"LINESTRING (426.7 182.7, 416.3 185.3)"
959424_mask,"LINESTRING (426.7 182.7, 1009.0 371.0, 1022.0 380.0)"
959424_mask,"LINESTRING (416.3 185.3, 244.0 604.0, 137.3 823.3)"
959424_mask,"LINESTRING (878.0 557.0, 1022.0 599.0)"
959424_mask,"LINESTRING (1023.0 660.0, 920.0 871.0, 900.0 1010.0, 892.0 1022.0)"
959424_mask,"LINESTRING (1.0 822.0, 52.0 799.0, 131.0 817.0, 137.3 823.3)"
959424_mask,"LINESTRING (137.3 823.3, 49.0 1015.0, 36.0 1022.0)"
959424_mask,"LINESTRING (742.0 1022.0, 755.0 1007.0, 768.0 1006.0, 836.0 1023.0)"
945833_mask,"LINESTRING (37.0 0.0, 60.0 8.0, 80.0 31.0, 84.0 44.8)"
945833_mask,"LINESTRING (84.0 44.8, 23.7 54.3)"
945833_mask,"LINESTRING (84.0 44.8, 96.0 50.0, 114.0 75.0, 205.3 218.7)"
945833_mask,"LINESTRING (23.7 54.3, 8.0 54.0, 0.0 63.0)"
945833_mask,"LINESTRING (23.7 54.3, 36.7 222.7)"
945833_mask,"LINESTRING (887.0 121.0, 779.0 142.0, 668.7 178.3)"
945833_mask,"LINESTRING (918.0 140.0, 933.0 198.8)"
945833_mask,"LINESTRING (668.7 178.3, 640.0 182.0, 541.0 215.0, 312.0 316.2)"
945833_mask,"LINESTRING (668.7 178.3, 695.0 272.0)"
945833_mask,"LINESTRING (933.0 198.8, 849.7 226.7)"
945833_mask,"LINESTRING (933.0 198.8, 996.0 357.0)"
945833_mask,"LINESTRING (3.0 218.0, 7.0 223.0, 36.7 222.7)"
945833_mask,"LINESTRING (205.3 218.7, 188.0 227.0, 36.7 222.7)"
945833_mask,"LINESTRING (205.3 218.7, 287.0 299.0, 312.0 316.2)"
945833_mask,"LINESTRING (849.7 226.7, 776.0 250.0)"
945833_mask,"LINESTRING (849.7 226.7, 905.2 384.0)"
945833_mask,"LINESTRING (776.0 250.0, 699.7 272.3)"
945833_mask,"LINESTRING (776.0 250.0, 836.0 404.0)"
945833_mask,"LINESTRING (695.0 272.0, 699.7 272.3)"
945833_mask,"LINESTRING (695.0 272.0, 618.8 301.0)"
945833_mask,"LINESTRING (699.7 272.3, 725.0 356.0, 758.2 435.2)"
945833_mask,"LINESTRING (448.0 281.0, 473.0 345.2)"
945833_mask,"LINESTRING (618.8 301.0, 559.0 317.0, 546.0 326.0)"
945833_mask,"LINESTRING (618.8 301.0, 674.3 466.3)"
945833_mask,"LINESTRING (312.0 316.2, 356.0 383.0, 437.7 484.3)"
945833_mask,"LINESTRING (546.0 326.0, 473.0 345.2)"
945833_mask,"LINESTRING (546.0 326.0, 590.7 460.7)"
945833_mask,"LINESTRING (473.0 345.2, 500.3 450.7)"
945833_mask,"LINESTRING (1015.0 356.0, 996.0 357.0)"
945833_mask,"LINESTRING (996.0 357.0, 982.0 367.0, 905.2 384.0)"
945833_mask,"LINESTRING (905.2 384.0, 836.0 404.0)"
945833_mask,"LINESTRING (836.0 404.0, 831.7 410.3)"
945833_mask,"LINESTRING (831.7 410.3, 768.0 427.0, 758.2 435.2)"
945833_mask,"LINESTRING (831.7 410.3, 860.0 493.0)"
945833_mask,"LINESTRING (758.2 435.2, 750.0 443.0, 674.3 466.3)"
945833_mask,"LINESTRING (758.2 435.2, 784.0 508.0)"
945833_mask,"LINESTRING (500.3 450.7, 472.0 460.0, 437.7 484.3)"
945833_mask,"LINESTRING (500.3 450.7, 590.7 460.7)"
945833_mask,"LINESTRING (590.7 460.7, 659.0 471.0, 674.3 466.3)"
945833_mask,"LINESTRING (437.7 484.3, 474.0 545.0, 591.0 785.0, 639.0 864.0, 664.0 924.0, 672.0 929.2)"
945833_mask,"LINESTRING (37.0 662.0, 135.0 667.2)"
945833_mask,"LINESTRING (135.0 667.2, 256.0 672.0)"
945833_mask,"LINESTRING (135.0 667.2, 120.3 830.3)"
945833_mask,"LINESTRING (850.0 800.0, 854.7 829.7)"
945833_mask,"LINESTRING (6.0 821.0, 120.3 830.3)"
945833_mask,"LINESTRING (732.0 823.0, 738.0 850.0)"
945833_mask,"LINESTRING (854.7 829.7, 738.0 850.0)"
945833_mask,"LINESTRING (854.7 829.7, 867.3 888.7)"
945833_mask,"LINESTRING (120.3 830.3, 98.0 1011.0, 87.0 1022.0)"
945833_mask,"LINESTRING (738.0 850.0, 749.0 911.0)"
945833_mask,"LINESTRING (893.0 885.0, 867.3 888.7)"
945833_mask,"LINESTRING (867.3 888.7, 749.0 911.0)"
945833_mask,"LINESTRING (749.0 911.0, 672.0 929.2)"
945833_mask,"LINESTRING (1021.0 911.0, 994.0 940.0, 998.0 1012.0)"
945833_mask,"LINESTRING (672.0 929.2, 701.0 1013.0, 717.0 1023.0)"
945833_mask,"LINESTRING (788.0 951.0, 800.0 1017.0, 807.0 1022.0)"
945833_mask,"LINESTRING (911.0 1017.0, 830.0 1023.0)"
768086_mask,"LINESTRING (388.0 0.0, 429.3 275.7)"
768086_mask,"LINESTRING (583.0 0.0, 607.0 169.0, 695.0 164.0, 709.2 148.0)"
768086_mask,"LINESTRING (988.0 0.0, 974.0 11.0, 900.3 206.3)"
768086_mask,"LINESTRING (1012.0 0.0, 1001.0 7.0, 993.0 25.0, 925.7 213.7)"
768086_mask,"LINESTRING (490.0 1.0, 507.0 188.0)"
768086_mask,"LINESTRING (100.0 2.0, 122.8 199.0)"
768086_mask,"LINESTRING (685.0 2.0, 709.2 148.0)"
768086_mask,"LINESTRING (242.0 3.0, 249.0 12.0, 279.7 281.7)"
768086_mask,"LINESTRING (1023.0 15.0, 1023.0 18.0)"
768086_mask,"LINESTRING (1023.0 21.0, 1023.0 23.0)"
768086_mask,"LINESTRING (0.0 32.0, 13.3 205.7)"
768086_mask,"LINESTRING (709.2 148.0, 750.0 156.0, 900.3 206.3)"
768086_mask,"LINESTRING (1023.0 197.0, 1023.0 200.0)"
768086_mask,"LINESTRING (122.8 199.0, 13.3 205.7)"
768086_mask,"LINESTRING (122.8 199.0, 138.0 290.0)"
768086_mask,"LINESTRING (1023.0 202.0, 1023.0 204.0)"
768086_mask,"LINESTRING (13.3 205.7, 2.0 210.0)"
768086_mask,"LINESTRING (900.3 206.3, 859.0 324.2)"
768086_mask,"LINESTRING (925.7 213.7, 745.0 694.0, 650.0 965.0, 630.0 1016.0, 621.0 1021.0)"
768086_mask,"LINESTRING (925.7 213.7, 1017.8 244.0)"
768086_mask,"LINESTRING (1023.0 237.0, 1017.8 244.0)"
768086_mask,"LINESTRING (1017.8 244.0, 1023.0 254.0)"
768086_mask,"LINESTRING (527.7 271.3, 434.0 276.0)"
768086_mask,"LINESTRING (527.7 271.3, 672.0 262.0, 700.0 266.0, 739.8 282.0)"
768086_mask,"LINESTRING (527.7 271.3, 532.0 327.0, 544.0 363.0)"
768086_mask,"LINESTRING (429.3 275.7, 285.0 289.2)"
768086_mask,"LINESTRING (429.3 275.7, 434.0 276.0)"
768086_mask,"LINESTRING (434.0 276.0, 467.0 589.0, 464.0 598.0, 442.0 600.2)"
768086_mask,"LINESTRING (279.7 281.7, 258.0 287.0, 138.0 290.0)"
768086_mask,"LINESTRING (279.7 281.7, 285.0 289.2)"
768086_mask,"LINESTRING (739.8 282.0, 859.0 324.2)"
768086_mask,"LINESTRING (739.8 282.0, 611.0 629.0, 614.0 636.0, 726.3 679.3)"
768086_mask,"LINESTRING (1023.0 285.0, 1023.0 294.0)"
768086_mask,"LINESTRING (138.0 290.0, 25.0 297.2)"
768086_mask,"LINESTRING (138.0 290.0, 158.0 483.0, 179.3 611.7)"
768086_mask,"LINESTRING (285.0 289.2, 322.7 598.7)"
768086_mask,"LINESTRING (25.0 297.2, 3.0 301.0)"
768086_mask,"LINESTRING (25.0 297.2, 41.7 468.7)"
768086_mask,"LINESTRING (1023.0 297.0, 1023.0 299.0)"
768086_mask,"LINESTRING (859.0 324.2, 726.3 679.3)"
768086_mask,"LINESTRING (1023.0 341.0, 1023.0 343.0)"
768086_mask,"LINESTRING (643.0 355.0, 544.0 363.0)"
768086_mask,"LINESTRING (1023.0 360.0, 1023.0 362.0)"
768086_mask,"LINESTRING (544.0 363.0, 556.0 527.0)"
768086_mask,"LINESTRING (1023.0 369.0, 1023.0 371.0)"
768086_mask,"LINESTRING (1023.0 390.0, 1023.0 393.0)"
768086_mask,"LINESTRING (41.7 468.7, 5.0 472.0)"
768086_mask,"LINESTRING (41.7 468.7, 61.8 621.0)"
768086_mask,"LINESTRING (1023.0 488.0, 1023.0 490.0)"
768086_mask,"LINESTRING (1023.0 507.0, 1023.0 511.0)"
768086_mask,"LINESTRING (1023.0 577.0, 1023.0 582.0)"
768086_mask,"LINESTRING (1023.0 585.0, 1023.0 587.0)"
768086_mask,"LINESTRING (322.7 598.7, 183.3 614.3)"
768086_mask,"LINESTRING (322.7 598.7, 328.3 606.3)"
768086_mask,"LINESTRING (442.0 600.2, 328.3 606.3)"
768086_mask,"LINESTRING (442.0 600.2, 374.0 766.0)"
768086_mask,"LINESTRING (328.3 606.3, 333.0 678.0, 315.0 722.0)"
768086_mask,"LINESTRING (179.3 611.7, 61.8 621.0)"
768086_mask,"LINESTRING (179.3 611.7, 183.3 614.3)"
768086_mask,"LINESTRING (183.3 614.3, 188.0 650.0)"
768086_mask,"LINESTRING (61.8 621.0, 2.0 627.0)"
768086_mask,"LINESTRING (61.8 621.0, 75.0 746.0, 91.0 793.0, 144.7 777.7)"
768086_mask,"LINESTRING (1023.0 663.0, 1023.0 665.0)"
768086_mask,"LINESTRING (480.0 671.0, 456.0 732.0, 426.3 785.3)"
768086_mask,"LINESTRING (726.3 679.3, 686.0 794.0)"
768086_mask,"LINESTRING (315.0 722.0, 302.0 719.0, 191.7 759.3)"
768086_mask,"LINESTRING (315.0 722.0, 310.0 742.0)"
768086_mask,"LINESTRING (1023.0 726.0, 1023.0 728.0)"
768086_mask,"LINESTRING (310.0 742.0, 283.7 799.3)"
768086_mask,"LINESTRING (310.0 742.0, 371.3 766.7)"
768086_mask,"LINESTRING (550.0 746.0, 686.0 794.0)"
768086_mask,"LINESTRING (191.7 759.3, 144.7 777.7)"
768086_mask,"LINESTRING (191.7 759.3, 213.0 813.0)"
768086_mask,"LINESTRING (371.3 766.7, 374.0 766.0)"
768086_mask,"LINESTRING (371.3 766.7, 351.0 814.0)"
768086_mask,"LINESTRING (374.0 766.0, 426.3 785.3)"
768086_mask,"LINESTRING (13.0 769.0, 1.0 775.0)"
768086_mask,"LINESTRING (144.7 777.7, 162.0 829.0)"
768086_mask,"LINESTRING (426.3 785.3, 419.3 823.7)"
768086_mask,"LINESTRING (686.0 794.0, 609.0 1015.0, 598.0 1022.0)"
768086_mask,"LINESTRING (283.7 799.3, 267.0 797.0, 215.7 813.3)"
768086_mask,"LINESTRING (283.7 799.3, 249.3 891.3)"
768086_mask,"LINESTRING (213.0 813.0, 215.7 813.3)"
768086_mask,"LINESTRING (213.0 813.0, 162.0 829.0)"
768086_mask,"LINESTRING (215.7 813.3, 239.0 883.0, 249.3 891.3)"
768086_mask,"LINESTRING (489.0 818.0, 419.3 823.7)"
768086_mask,"LINESTRING (419.3 823.7, 366.0 842.0)"
768086_mask,"LINESTRING (162.0 829.0, 158.0 836.0)"
768086_mask,"LINESTRING (158.0 836.0, 117.0 850.0)"
768086_mask,"LINESTRING (158.0 836.0, 202.0 944.0, 226.3 964.3)"
768086_mask,"LINESTRING (117.0 850.0, 72.0 864.0, 68.8 875.0)"
768086_mask,"LINESTRING (117.0 850.0, 130.0 900.0)"
768086_mask,"LINESTRING (2.0 868.0, 0.0 918.0)"
768086_mask,"LINESTRING (68.8 875.0, 79.0 880.0, 145.0 977.0)"
768086_mask,"LINESTRING (68.8 875.0, 67.0 895.0)"
768086_mask,"LINESTRING (461.0 878.0, 331.0 915.0, 277.0 1022.0)"
768086_mask,"LINESTRING (1023.0 886.0, 1023.0 902.0)"
768086_mask,"LINESTRING (249.3 891.3, 226.3 964.3)"
768086_mask,"LINESTRING (1023.0 914.0, 1023.0 917.0)"
768086_mask,"LINESTRING (1023.0 932.0, 1023.0 941.0)"
768086_mask,"LINESTRING (1023.0 956.0, 1023.0 960.0)"
768086_mask,"LINESTRING (1023.0 963.0, 1023.0 980.0)"
768086_mask,"LINESTRING (226.3 964.3, 214.0 1011.0, 204.0 1019.0)"
768086_mask,"LINESTRING (1023.0 982.0, 1023.0 990.0)"
768086_mask,"LINESTRING (1023.0 1008.0, 1023.0 1012.0)"
906699_mask,"LINESTRING (346.0 0.0, 359.0 0.0)"
906699_mask,"LINESTRING (809.0 1.0, 802.0 31.0, 806.3 118.3)"
906699_mask,"LINESTRING (55.0 3.0, 55.8 48.0)"
906699_mask,"LINESTRING (1018.0 36.0, 1000.0 41.0, 988.7 97.7)"
906699_mask,"LINESTRING (55.8 48.0, 43.0 47.0, 7.0 60.0, 8.8 114.0)"
906699_mask,"LINESTRING (55.8 48.0, 63.0 203.0, 54.0 214.0, 8.0 223.0, 0.0 254.0)"
906699_mask,"LINESTRING (988.7 97.7, 806.3 118.3)"
906699_mask,"LINESTRING (988.7 97.7, 991.0 112.8)"
906699_mask,"LINESTRING (991.0 112.8, 1018.0 112.0)"
906699_mask,"LINESTRING (991.0 112.8, 985.0 113.0)"
906699_mask,"LINESTRING (8.8 114.0, 5.0 114.0)"
906699_mask,"LINESTRING (8.8 114.0, 13.0 193.0, 5.0 197.0)"
906699_mask,"LINESTRING (806.3 118.3, 811.0 169.0, 852.0 323.0, 834.0 443.0, 809.0 512.0, 778.0 566.0, 776.7 617.7)"
906699_mask,"LINESTRING (689.0 295.0, 765.0 281.0, 782.3 343.7)"
906699_mask,"LINESTRING (782.3 343.7, 675.0 367.0)"
906699_mask,"LINESTRING (782.3 343.7, 802.3 410.7)"
906699_mask,"LINESTRING (802.3 410.7, 661.0 439.0)"
906699_mask,"LINESTRING (802.3 410.7, 816.0 448.0, 801.0 482.8)"
906699_mask,"LINESTRING (593.0 418.0, 505.0 428.0, 219.0 492.0, 1.0 520.0)"
906699_mask,"LINESTRING (801.0 482.8, 734.7 497.3)"
906699_mask,"LINESTRING (734.7 497.3, 650.0 512.0)"
906699_mask,"LINESTRING (734.7 497.3, 741.0 573.8)"
906699_mask,"LINESTRING (741.0 573.8, 641.0 576.0, 630.0 616.8)"
906699_mask,"LINESTRING (741.0 573.8, 764.0 574.0)"
906699_mask,"LINESTRING (630.0 616.8, 522.0 638.2)"
906699_mask,"LINESTRING (630.0 616.8, 776.7 617.7)"
906699_mask,"LINESTRING (776.7 617.7, 780.8 693.0)"
906699_mask,"LINESTRING (522.0 638.2, 473.0 650.0)"
906699_mask,"LINESTRING (522.0 638.2, 522.0 643.2)"
906699_mask,"LINESTRING (48.0 640.0, 50.3 643.3)"
906699_mask,"LINESTRING (55.0 641.0, 50.3 643.3)"
906699_mask,"LINESTRING (522.0 643.2, 524.0 693.0, 780.8 693.0)"
906699_mask,"LINESTRING (1019.0 642.0, 959.0 645.0, 956.0 693.0, 964.0 722.2)"
906699_mask,"LINESTRING (50.3 643.3, 4.0 836.0, 0.0 879.0)"
906699_mask,"LINESTRING (473.0 650.0, 394.0 665.0)"
906699_mask,"LINESTRING (473.0 650.0, 444.8 913.0)"
906699_mask,"LINESTRING (394.0 665.0, 364.0 666.0)"
906699_mask,"LINESTRING (394.0 665.0, 374.0 911.8)"
906699_mask,"LINESTRING (780.8 693.0, 779.0 745.0, 761.0 798.0)"
906699_mask,"LINESTRING (1019.0 720.0, 964.0 722.2)"
906699_mask,"LINESTRING (964.0 722.2, 985.0 798.2)"
906699_mask,"LINESTRING (574.0 736.0, 567.3 810.7)"
906699_mask,"LINESTRING (1019.0 796.0, 985.0 798.2)"
906699_mask,"LINESTRING (761.0 798.0, 743.0 851.0, 735.7 926.7)"
906699_mask,"LINESTRING (761.0 798.0, 947.0 814.0)"
906699_mask,"LINESTRING (985.0 798.2, 1015.0 926.0, 1014.0 945.0)"
906699_mask,"LINESTRING (567.3 810.7, 557.0 915.8)"
906699_mask,"LINESTRING (567.3 810.7, 647.0 814.0)"
906699_mask,"LINESTRING (171.0 905.2, 6.0 915.0)"
906699_mask,"LINESTRING (171.0 905.2, 374.0 911.8)"
906699_mask,"LINESTRING (171.0 905.2, 154.0 1021.0)"
906699_mask,"LINESTRING (374.0 911.8, 390.0 912.2)"
906699_mask,"LINESTRING (390.0 912.2, 444.8 913.0)"
906699_mask,"LINESTRING (390.0 912.2, 378.0 1015.0, 371.0 1021.0)"
906699_mask,"LINESTRING (444.8 913.0, 557.0 915.8)"
906699_mask,"LINESTRING (557.0 915.8, 735.7 926.7)"
906699_mask,"LINESTRING (735.7 926.7, 738.0 929.0)"
906699_mask,"LINESTRING (738.0 929.0, 854.0 936.2)"
906699_mask,"LINESTRING (738.0 929.0, 726.0 992.0, 706.0 1022.0)"
906699_mask,"LINESTRING (854.0 936.2, 1014.0 945.0)"
906699_mask,"LINESTRING (854.0 936.2, 827.0 1021.0)"
906699_mask,"LINESTRING (1014.0 945.0, 1021.0 953.0)"
973063_mask,"LINESTRING (1022.0 1.0, 1012.0 652.0, 997.0 1011.0, 988.0 1019.0)"
973063_mask,"LINESTRING (965.0 2.0, 949.0 17.0, 913.0 1006.0, 896.0 1022.0)"
973063_mask,"LINESTRING (918.0 3.0, 910.0 17.0, 875.7 829.7)"
973063_mask,"LINESTRING (993.0 8.0, 986.0 24.0, 951.7 1008.7)"
973063_mask,"LINESTRING (211.0 462.0, 121.0 688.0, 127.0 859.0, 147.0 884.0, 337.0 1023.0)"
973063_mask,"LINESTRING (441.0 630.0, 682.0 656.0, 693.0 663.0, 699.8 691.0)"
973063_mask,"LINESTRING (699.8 691.0, 745.0 693.2)"
973063_mask,"LINESTRING (699.8 691.0, 695.0 804.0, 701.3 824.7)"
973063_mask,"LINESTRING (745.0 693.2, 797.0 693.0, 809.0 706.0, 809.0 826.8)"
973063_mask,"LINESTRING (745.0 693.2, 744.0 824.0)"
973063_mask,"LINESTRING (701.3 824.7, 744.0 824.0)"
973063_mask,"LINESTRING (701.3 824.7, 694.0 839.0, 693.0 997.0, 686.0 1017.0, 672.0 1023.0)"
973063_mask,"LINESTRING (744.0 824.0, 809.0 826.8)"
973063_mask,"LINESTRING (809.0 826.8, 875.7 829.7)"
973063_mask,"LINESTRING (875.7 829.7, 870.0 1014.0)"
973063_mask,"LINESTRING (0.0 843.0, 121.0 910.0, 284.0 1023.0)"
973063_mask,"LINESTRING (951.7 1008.7, 949.0 1010.0)"
973063_mask,"LINESTRING (951.7 1008.7, 965.0 1021.0)"
748045_mask,"LINESTRING (47.0 0.0, 3.0 173.0, 0.0 211.0)"
748045_mask,"LINESTRING (476.0 0.0, 468.0 6.0, 466.0 19.0, 449.0 182.8)"
748045_mask,"LINESTRING (546.0 0.0, 539.0 5.0, 519.5 184.0)"
748045_mask,"LINESTRING (383.0 2.0, 339.5 318.5)"
748045_mask,"LINESTRING (811.0 2.0, 805.8 47.0)"
748045_mask,"LINESTRING (805.8 47.0, 1021.0 54.0)"
748045_mask,"LINESTRING (805.8 47.0, 789.0 253.0, 781.8 265.0)"
748045_mask,"LINESTRING (738.0 99.0, 735.8 186.0)"
748045_mask,"LINESTRING (598.0 103.0, 594.0 182.8)"
748045_mask,"LINESTRING (669.0 103.0, 665.0 184.8)"
748045_mask,"LINESTRING (449.0 182.8, 409.0 187.0)"
748045_mask,"LINESTRING (449.0 182.8, 519.5 184.0)"
748045_mask,"LINESTRING (594.0 182.8, 519.5 184.0)"
748045_mask,"LINESTRING (594.0 182.8, 665.0 184.8)"
748045_mask,"LINESTRING (519.5 184.0, 517.5 257.0)"
748045_mask,"LINESTRING (665.0 184.8, 735.8 186.0)"
748045_mask,"LINESTRING (735.8 186.0, 734.7 258.7)"
748045_mask,"LINESTRING (517.5 257.0, 402.0 257.0)"
748045_mask,"LINESTRING (517.5 257.0, 734.7 258.7)"
748045_mask,"LINESTRING (517.5 257.0, 523.0 330.8)"
748045_mask,"LINESTRING (734.7 258.7, 753.0 265.2)"
748045_mask,"LINESTRING (781.8 265.0, 753.0 265.2)"
748045_mask,"LINESTRING (781.8 265.0, 788.0 273.0, 787.0 442.0, 791.0 529.0, 798.0 555.8)"
748045_mask,"LINESTRING (753.0 265.2, 738.0 333.0, 523.0 330.8)"
748045_mask,"LINESTRING (284.0 310.0, 339.5 318.5)"
748045_mask,"LINESTRING (339.5 318.5, 368.0 322.0)"
748045_mask,"LINESTRING (339.5 318.5, 332.0 355.0)"
748045_mask,"LINESTRING (388.0 329.0, 523.0 330.8)"
748045_mask,"LINESTRING (551.0 466.2, 534.7 467.3)"
748045_mask,"LINESTRING (551.0 466.2, 702.0 464.0, 701.0 407.0, 420.0 399.0, 411.0 407.0, 406.0 462.0, 534.7 467.3)"
748045_mask,"LINESTRING (551.0 466.2, 554.0 555.8)"
748045_mask,"LINESTRING (534.7 467.3, 538.0 555.8)"
748045_mask,"LINESTRING (1018.0 543.0, 1000.0 551.0, 837.7 556.3)"
748045_mask,"LINESTRING (538.0 555.8, 513.0 556.2)"
748045_mask,"LINESTRING (538.0 555.8, 554.0 555.8)"
748045_mask,"LINESTRING (554.0 555.8, 720.0 557.2)"
748045_mask,"LINESTRING (798.0 555.8, 720.0 557.2)"
748045_mask,"LINESTRING (798.0 555.8, 837.7 556.3)"
748045_mask,"LINESTRING (13.0 556.0, 58.0 556.2)"
748045_mask,"LINESTRING (58.0 556.2, 513.0 556.2)"
748045_mask,"LINESTRING (58.0 556.2, 28.0 684.0, 31.0 696.0, 52.0 708.8)"
